Fecha,Date,Day Week,Day Month,Week of Month,Week of Year,Week of Year ISO,Week ID ISO,Month of Year,Month name,Quarter No,Quarter,Year,Year-Month,Year-Week,Year-Month ISO,Year-Week ISO,Year_ISO
2021-06-16,06-16-2021,03,16,03,25,24,390,06,June,02,Q02,2021,202106,202125,202106,202124,2021
2021-06-17,06-17-2021,04,17,03,25,24,390,06,June,02,Q02,2021,202106,202125,202106,202124,2021
2021-06-18,06-18-2021,05,18,03,25,24,390,06,June,02,Q02,2021,202106,202125,202106,202124,2021
2021-06-19,06-19-2021,06,19,03,25,24,390,06,June,02,Q02,2021,202106,202125,202106,202124,2021
2021-06-20,06-20-2021,07,20,03,26,24,390,06,June,02,Q02,2021,202106,202126,202106,202124,2021
2021-06-21,06-21-2021,01,21,03,26,25,390,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-22,06-22-2021,02,22,04,26,25,390,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-23,06-23-2021,03,23,04,26,25,391,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-24,06-24-2021,04,24,04,26,25,391,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-25,06-25-2021,05,25,04,26,25,391,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-26,06-26-2021,06,26,04,26,25,391,06,June,02,Q02,2021,202106,202126,202106,202125,2021
2021-06-27,06-27-2021,07,27,04,27,25,391,06,June,02,Q02,2021,202106,202127,202106,202125,2021
2021-06-28,06-28-2021,01,28,04,27,26,391,06,June,02,Q02,2021,202106,202127,202106,202126,2021
2021-06-29,06-29-2021,02,29,05,27,26,391,06,June,02,Q02,2021,202106,202127,202106,202126,2021
2021-06-30,06-30-2021,03,30,05,27,26,392,06,June,02,Q02,2021,202106,202127,202106,202126,2021
2021-07-01,07-01-2021,04,01,01,27,26,392,07,July,03,Q03,2021,202107,202127,202107,202126,2021
2021-07-02,07-02-2021,05,02,01,27,26,392,07,July,03,Q03,2021,202107,202127,202107,202126,2021
2021-07-03,07-03-2021,06,03,01,27,26,392,07,July,03,Q03,2021,202107,202127,202107,202126,2021
2021-07-04,07-04-2021,07,04,01,28,26,392,07,July,03,Q03,2021,202107,202128,202107,202126,2021
2021-07-05,07-05-2021,01,05,01,28,27,392,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-06,07-06-2021,02,06,01,28,27,392,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-07,07-07-2021,03,07,01,28,27,393,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-08,07-08-2021,04,08,02,28,27,393,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-09,07-09-2021,05,09,02,28,27,393,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-10,07-10-2021,06,10,02,28,27,393,07,July,03,Q03,2021,202107,202128,202107,202127,2021
2021-07-11,07-11-2021,07,11,02,29,27,393,07,July,03,Q03,2021,202107,202129,202107,202127,2021
2021-07-12,07-12-2021,01,12,02,29,28,393,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-13,07-13-2021,02,13,02,29,28,393,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-14,07-14-2021,03,14,02,29,28,394,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-15,07-15-2021,04,15,03,29,28,394,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-16,07-16-2021,05,16,03,29,28,394,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-17,07-17-2021,06,17,03,29,28,394,07,July,03,Q03,2021,202107,202129,202107,202128,2021
2021-07-18,07-18-2021,07,18,03,30,28,394,07,July,03,Q03,2021,202107,202130,202107,202128,2021
2021-07-19,07-19-2021,01,19,03,30,29,394,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-20,07-20-2021,02,20,03,30,29,394,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-21,07-21-2021,03,21,03,30,29,395,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-22,07-22-2021,04,22,04,30,29,395,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-23,07-23-2021,05,23,04,30,29,395,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-24,07-24-2021,06,24,04,30,29,395,07,July,03,Q03,2021,202107,202130,202107,202129,2021
2021-07-25,07-25-2021,07,25,04,31,29,395,07,July,03,Q03,2021,202107,202131,202107,202129,2021
2021-07-26,07-26-2021,01,26,04,31,30,395,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-07-27,07-27-2021,02,27,04,31,30,395,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-07-28,07-28-2021,03,28,04,31,30,396,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-07-29,07-29-2021,04,29,05,31,30,396,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-07-30,07-30-2021,05,30,05,31,30,396,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-07-31,07-31-2021,06,31,05,31,30,396,07,July,03,Q03,2021,202107,202131,202107,202130,2021
2021-08-01,08-01-2021,07,01,01,32,30,396,08,August,03,Q03,2021,202108,202132,202108,202130,2021
2021-08-02,08-02-2021,01,02,01,32,31,396,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-03,08-03-2021,02,03,01,32,31,396,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-04,08-04-2021,03,04,01,32,31,397,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-05,08-05-2021,04,05,01,32,31,397,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-06,08-06-2021,05,06,01,32,31,397,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-07,08-07-2021,06,07,01,32,31,397,08,August,03,Q03,2021,202108,202132,202108,202131,2021
2021-08-08,08-08-2021,07,08,02,33,31,397,08,August,03,Q03,2021,202108,202133,202108,202131,2021
2021-08-09,08-09-2021,01,09,02,33,32,397,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-10,08-10-2021,02,10,02,33,32,397,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-11,08-11-2021,03,11,02,33,32,398,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-12,08-12-2021,04,12,02,33,32,398,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-13,08-13-2021,05,13,02,33,32,398,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-14,08-14-2021,06,14,02,33,32,398,08,August,03,Q03,2021,202108,202133,202108,202132,2021
2021-08-15,08-15-2021,07,15,03,34,32,398,08,August,03,Q03,2021,202108,202134,202108,202132,2021
2021-08-16,08-16-2021,01,16,03,34,33,398,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-17,08-17-2021,02,17,03,34,33,398,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-18,08-18-2021,03,18,03,34,33,399,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-19,08-19-2021,04,19,03,34,33,399,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-20,08-20-2021,05,20,03,34,33,399,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-21,08-21-2021,06,21,03,34,33,399,08,August,03,Q03,2021,202108,202134,202108,202133,2021
2021-08-22,08-22-2021,07,22,04,35,33,399,08,August,03,Q03,2021,202108,202135,202108,202133,2021
2021-08-23,08-23-2021,01,23,04,35,34,399,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-24,08-24-2021,02,24,04,35,34,399,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-25,08-25-2021,03,25,04,35,34,400,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-26,08-26-2021,04,26,04,35,34,400,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-27,08-27-2021,05,27,04,35,34,400,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-28,08-28-2021,06,28,04,35,34,400,08,August,03,Q03,2021,202108,202135,202108,202134,2021
2021-08-29,08-29-2021,07,29,05,36,34,400,08,August,03,Q03,2021,202108,202136,202108,202134,2021
2021-08-30,08-30-2021,01,30,05,36,35,400,08,August,03,Q03,2021,202108,202136,202108,202135,2021
2021-08-31,08-31-2021,02,31,05,36,35,400,08,August,03,Q03,2021,202108,202136,202108,202135,2021
2021-09-01,09-01-2021,03,01,01,36,35,401,09,September,03,Q03,2021,202109,202136,202109,202135,2021
2021-09-02,09-02-2021,04,02,01,36,35,401,09,September,03,Q03,2021,202109,202136,202109,202135,2021
2021-09-03,09-03-2021,05,03,01,36,35,401,09,September,03,Q03,2021,202109,202136,202109,202135,2021
2021-09-04,09-04-2021,06,04,01,36,35,401,09,September,03,Q03,2021,202109,202136,202109,202135,2021
2021-09-05,09-05-2021,07,05,01,37,35,401,09,September,03,Q03,2021,202109,202137,202109,202135,2021
2021-09-06,09-06-2021,01,06,01,37,36,401,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-07,09-07-2021,02,07,01,37,36,401,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-08,09-08-2021,03,08,02,37,36,402,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-09,09-09-2021,04,09,02,37,36,402,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-10,09-10-2021,05,10,02,37,36,402,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-11,09-11-2021,06,11,02,37,36,402,09,September,03,Q03,2021,202109,202137,202109,202136,2021
2021-09-12,09-12-2021,07,12,02,38,36,402,09,September,03,Q03,2021,202109,202138,202109,202136,2021
2021-09-13,09-13-2021,01,13,02,38,37,402,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-14,09-14-2021,02,14,02,38,37,402,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-15,09-15-2021,03,15,03,38,37,403,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-16,09-16-2021,04,16,03,38,37,403,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-17,09-17-2021,05,17,03,38,37,403,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-18,09-18-2021,06,18,03,38,37,403,09,September,03,Q03,2021,202109,202138,202109,202137,2021
2021-09-19,09-19-2021,07,19,03,39,37,403,09,September,03,Q03,2021,202109,202139,202109,202137,2021
2021-09-20,09-20-2021,01,20,03,39,38,403,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-21,09-21-2021,02,21,03,39,38,403,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-22,09-22-2021,03,22,04,39,38,404,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-23,09-23-2021,04,23,04,39,38,404,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-24,09-24-2021,05,24,04,39,38,404,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-25,09-25-2021,06,25,04,39,38,404,09,September,03,Q03,2021,202109,202139,202109,202138,2021
2021-09-26,09-26-2021,07,26,04,40,38,404,09,September,03,Q03,2021,202109,202140,202109,202138,2021
2021-09-27,09-27-2021,01,27,04,40,39,404,09,September,03,Q03,2021,202109,202140,202109,202139,2021
2021-09-28,09-28-2021,02,28,04,40,39,404,09,September,03,Q03,2021,202109,202140,202109,202139,2021
2021-09-29,09-29-2021,03,29,05,40,39,405,09,September,03,Q03,2021,202109,202140,202109,202139,2021
2021-09-30,09-30-2021,04,30,05,40,39,405,09,September,03,Q03,2021,202109,202140,202109,202139,2021
2021-10-01,10-01-2021,05,01,01,40,39,405,10,October,04,Q04,2021,202110,202140,202110,202139,2021
2021-10-02,10-02-2021,06,02,01,40,39,405,10,October,04,Q04,2021,202110,202140,202110,202139,2021
2021-10-03,10-03-2021,07,03,01,41,39,405,10,October,04,Q04,2021,202110,202141,202110,202139,2021
2021-10-04,10-04-2021,01,04,01,41,40,405,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-05,10-05-2021,02,05,01,41,40,405,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-06,10-06-2021,03,06,01,41,40,406,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-07,10-07-2021,04,07,01,41,40,406,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-08,10-08-2021,05,08,02,41,40,406,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-09,10-09-2021,06,09,02,41,40,406,10,October,04,Q04,2021,202110,202141,202110,202140,2021
2021-10-10,10-10-2021,07,10,02,42,40,406,10,October,04,Q04,2021,202110,202142,202110,202140,2021
2021-10-11,10-11-2021,01,11,02,42,41,406,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-12,10-12-2021,02,12,02,42,41,406,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-13,10-13-2021,03,13,02,42,41,407,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-14,10-14-2021,04,14,02,42,41,407,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-15,10-15-2021,05,15,03,42,41,407,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-16,10-16-2021,06,16,03,42,41,407,10,October,04,Q04,2021,202110,202142,202110,202141,2021
2021-10-17,10-17-2021,07,17,03,43,41,407,10,October,04,Q04,2021,202110,202143,202110,202141,2021
2021-10-18,10-18-2021,01,18,03,43,42,407,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-19,10-19-2021,02,19,03,43,42,407,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-20,10-20-2021,03,20,03,43,42,408,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-21,10-21-2021,04,21,03,43,42,408,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-22,10-22-2021,05,22,04,43,42,408,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-23,10-23-2021,06,23,04,43,42,408,10,October,04,Q04,2021,202110,202143,202110,202142,2021
2021-10-24,10-24-2021,07,24,04,44,42,408,10,October,04,Q04,2021,202110,202144,202110,202142,2021
2021-10-25,10-25-2021,01,25,04,44,43,408,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-26,10-26-2021,02,26,04,44,43,408,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-27,10-27-2021,03,27,04,44,43,409,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-28,10-28-2021,04,28,04,44,43,409,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-29,10-29-2021,05,29,05,44,43,409,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-30,10-30-2021,06,30,05,44,43,409,10,October,04,Q04,2021,202110,202144,202110,202143,2021
2021-10-31,10-31-2021,07,31,05,45,43,409,10,October,04,Q04,2021,202110,202145,202110,202143,2021
2021-11-01,11-01-2021,01,01,01,45,44,409,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-02,11-02-2021,02,02,01,45,44,409,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-03,11-03-2021,03,03,01,45,44,410,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-04,11-04-2021,04,04,01,45,44,410,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-05,11-05-2021,05,05,01,45,44,410,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-06,11-06-2021,06,06,01,45,44,410,11,November,04,Q04,2021,202111,202145,202111,202144,2021
2021-11-07,11-07-2021,07,07,01,46,44,410,11,November,04,Q04,2021,202111,202146,202111,202144,2021
2021-11-08,11-08-2021,01,08,02,46,45,410,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-09,11-09-2021,02,09,02,46,45,410,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-10,11-10-2021,03,10,02,46,45,411,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-11,11-11-2021,04,11,02,46,45,411,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-12,11-12-2021,05,12,02,46,45,411,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-13,11-13-2021,06,13,02,46,45,411,11,November,04,Q04,2021,202111,202146,202111,202145,2021
2021-11-14,11-14-2021,07,14,02,47,45,411,11,November,04,Q04,2021,202111,202147,202111,202145,2021
2021-11-15,11-15-2021,01,15,03,47,46,411,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-16,11-16-2021,02,16,03,47,46,411,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-17,11-17-2021,03,17,03,47,46,412,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-18,11-18-2021,04,18,03,47,46,412,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-19,11-19-2021,05,19,03,47,46,412,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-20,11-20-2021,06,20,03,47,46,412,11,November,04,Q04,2021,202111,202147,202111,202146,2021
2021-11-21,11-21-2021,07,21,03,48,46,412,11,November,04,Q04,2021,202111,202148,202111,202146,2021
2021-11-22,11-22-2021,01,22,04,48,47,412,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-23,11-23-2021,02,23,04,48,47,412,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-24,11-24-2021,03,24,04,48,47,413,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-25,11-25-2021,04,25,04,48,47,413,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-26,11-26-2021,05,26,04,48,47,413,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-27,11-27-2021,06,27,04,48,47,413,11,November,04,Q04,2021,202111,202148,202111,202147,2021
2021-11-28,11-28-2021,07,28,04,49,47,413,11,November,04,Q04,2021,202111,202149,202111,202147,2021
2021-11-29,11-29-2021,01,29,05,49,48,413,11,November,04,Q04,2021,202111,202149,202111,202148,2021
2021-11-30,11-30-2021,02,30,05,49,48,413,11,November,04,Q04,2021,202111,202149,202111,202148,2021
2021-12-01,12-01-2021,03,01,01,49,48,414,12,December,04,Q04,2021,202112,202149,202112,202148,2021
2021-12-02,12-02-2021,04,02,01,49,48,414,12,December,04,Q04,2021,202112,202149,202112,202148,2021
2021-12-03,12-03-2021,05,03,01,49,48,414,12,December,04,Q04,2021,202112,202149,202112,202148,2021
2021-12-04,12-04-2021,06,04,01,49,48,414,12,December,04,Q04,2021,202112,202149,202112,202148,2021
2021-12-05,12-05-2021,07,05,01,50,48,414,12,December,04,Q04,2021,202112,202150,202112,202148,2021
2021-12-06,12-06-2021,01,06,01,50,49,414,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-07,12-07-2021,02,07,01,50,49,414,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-08,12-08-2021,03,08,02,50,49,415,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-09,12-09-2021,04,09,02,50,49,415,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-10,12-10-2021,05,10,02,50,49,415,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-11,12-11-2021,06,11,02,50,49,415,12,December,04,Q04,2021,202112,202150,202112,202149,2021
2021-12-12,12-12-2021,07,12,02,51,49,415,12,December,04,Q04,2021,202112,202151,202112,202149,2021
2021-12-13,12-13-2021,01,13,02,51,50,415,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-14,12-14-2021,02,14,02,51,50,415,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-15,12-15-2021,03,15,03,51,50,416,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-16,12-16-2021,04,16,03,51,50,416,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-17,12-17-2021,05,17,03,51,50,416,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-18,12-18-2021,06,18,03,51,50,416,12,December,04,Q04,2021,202112,202151,202112,202150,2021
2021-12-19,12-19-2021,07,19,03,52,50,416,12,December,04,Q04,2021,202112,202152,202112,202150,2021
2021-12-20,12-20-2021,01,20,03,52,51,416,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-21,12-21-2021,02,21,03,52,51,416,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-22,12-22-2021,03,22,04,52,51,417,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-23,12-23-2021,04,23,04,52,51,417,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-24,12-24-2021,05,24,04,52,51,417,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-25,12-25-2021,06,25,04,52,51,417,12,December,04,Q04,2021,202112,202152,202112,202151,2021
2021-12-26,12-26-2021,07,26,04,53,51,417,12,December,04,Q04,2021,202112,202153,202112,202151,2021
2021-12-27,12-27-2021,01,27,04,53,52,417,12,December,04,Q04,2021,202112,202153,202112,202152,2021
2021-12-28,12-28-2021,02,28,04,53,52,417,12,December,04,Q04,2021,202112,202153,202112,202152,2021
2021-12-29,12-29-2021,03,29,05,53,52,418,12,December,04,Q04,2021,202112,202153,202112,202152,2021
2021-12-30,12-30-2021,04,30,05,53,52,418,12,December,04,Q04,2021,202112,202153,202112,202152,2021
2021-12-31,12-31-2021,05,31,05,53,52,418,12,December,04,Q04,2021,202112,202153,202112,202152,2021
2022-01-01,01-01-2022,06,01,01,01,52,418,01,January,01,Q01,2022,202201,202201,202201,202252,2022
2022-01-02,01-02-2022,07,02,01,02,52,418,01,January,01,Q01,2022,202201,202202,202201,202252,2022
2022-01-03,01-03-2022,01,03,01,02,01,418,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-04,01-04-2022,02,04,01,02,01,418,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-05,01-05-2022,03,05,01,02,01,419,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-06,01-06-2022,04,06,01,02,01,419,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-07,01-07-2022,05,07,01,02,01,419,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-08,01-08-2022,06,08,02,02,01,419,01,January,01,Q01,2022,202201,202202,202201,202201,2022
2022-01-09,01-09-2022,07,09,02,03,01,419,01,January,01,Q01,2022,202201,202203,202201,202201,2022
2022-01-10,01-10-2022,01,10,02,03,02,419,01,January,01,Q01,2022,202201,202203,202201,202202,2022
2022-01-11,01-11-2022,02,11,02,03,02,419,01,January,01,Q01,2022,202201,202203,202201,202202,2022
